Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
25/11/2008,13:00,"Briggate at McDonalds	",1555,Tuesday,48,November,2008
25/11/2008,14:00,"Briggate at McDonalds	",1912,Tuesday,48,November,2008
25/11/2008,15:00,"Briggate at McDonalds	",1945,Tuesday,48,November,2008
25/11/2008,16:00,"Briggate at McDonalds	",1636,Tuesday,48,November,2008
25/11/2008,17:00,"Briggate at McDonalds	",1419,Tuesday,48,November,2008
25/11/2008,18:00,"Briggate at McDonalds	",944,Tuesday,48,November,2008
25/11/2008,19:00,"Briggate at McDonalds	",572,Tuesday,48,November,2008
25/11/2008,20:00,"Briggate at McDonalds	",372,Tuesday,48,November,2008
25/11/2008,21:00,"Briggate at McDonalds	",230,Tuesday,48,November,2008
25/11/2008,22:00,"Briggate at McDonalds	",248,Tuesday,48,November,2008
25/11/2008,23:00,"Briggate at McDonalds	",134,Tuesday,48,November,2008
26/11/2008,00:00,"Briggate at McDonalds	",82,Wednesday,48,November,2008
26/11/2008,01:00,"Briggate at McDonalds	",72,Wednesday,48,November,2008
26/11/2008,02:00,"Briggate at McDonalds	",103,Wednesday,48,November,2008
26/11/2008,03:00,"Briggate at McDonalds	",55,Wednesday,48,November,2008
26/11/2008,04:00,"Briggate at McDonalds	",14,Wednesday,48,November,2008
26/11/2008,05:00,"Briggate at McDonalds	",12,Wednesday,48,November,2008
26/11/2008,06:00,"Briggate at McDonalds	",37,Wednesday,48,November,2008
26/11/2008,07:00,"Briggate at McDonalds	",160,Wednesday,48,November,2008
26/11/2008,08:00,"Briggate at McDonalds	",516,Wednesday,48,November,2008
26/11/2008,09:00,"Briggate at McDonalds	",682,Wednesday,48,November,2008
26/11/2008,10:00,"Briggate at McDonalds	",1011,Wednesday,48,November,2008
26/11/2008,11:00,"Briggate at McDonalds	",1579,Wednesday,48,November,2008
26/11/2008,12:00,"Briggate at McDonalds	",2170,Wednesday,48,November,2008
26/11/2008,13:00,"Briggate at McDonalds	",2234,Wednesday,48,November,2008
26/11/2008,14:00,"Briggate at McDonalds	",2059,Wednesday,48,November,2008
26/11/2008,15:00,"Briggate at McDonalds	",1914,Wednesday,48,November,2008
26/11/2008,16:00,"Briggate at McDonalds	",1494,Wednesday,48,November,2008
26/11/2008,17:00,"Briggate at McDonalds	",1205,Wednesday,48,November,2008
26/11/2008,18:00,"Briggate at McDonalds	",732,Wednesday,48,November,2008
26/11/2008,19:00,"Briggate at McDonalds	",413,Wednesday,48,November,2008
26/11/2008,20:00,"Briggate at McDonalds	",389,Wednesday,48,November,2008
26/11/2008,21:00,"Briggate at McDonalds	",282,Wednesday,48,November,2008
26/11/2008,22:00,"Briggate at McDonalds	",227,Wednesday,48,November,2008
26/11/2008,23:00,"Briggate at McDonalds	",168,Wednesday,48,November,2008
27/11/2008,00:00,"Briggate at McDonalds	",77,Thursday,48,November,2008
27/11/2008,01:00,"Briggate at McDonalds	",85,Thursday,48,November,2008
27/11/2008,02:00,"Briggate at McDonalds	",65,Thursday,48,November,2008
27/11/2008,03:00,"Briggate at McDonalds	",53,Thursday,48,November,2008
27/11/2008,04:00,"Briggate at McDonalds	",6,Thursday,48,November,2008
27/11/2008,05:00,"Briggate at McDonalds	",20,Thursday,48,November,2008
27/11/2008,06:00,"Briggate at McDonalds	",43,Thursday,48,November,2008
27/11/2008,07:00,"Briggate at McDonalds	",216,Thursday,48,November,2008
27/11/2008,08:00,"Briggate at McDonalds	",625,Thursday,48,November,2008
27/11/2008,09:00,"Briggate at McDonalds	",684,Thursday,48,November,2008
27/11/2008,10:00,"Briggate at McDonalds	",1164,Thursday,48,November,2008
27/11/2008,11:00,"Briggate at McDonalds	",1796,Thursday,48,November,2008
27/11/2008,12:00,"Briggate at McDonalds	",2234,Thursday,48,November,2008
27/11/2008,13:00,"Briggate at McDonalds	",1683,Thursday,48,November,2008
27/11/2008,14:00,"Briggate at McDonalds	",1709,Thursday,48,November,2008
27/11/2008,15:00,"Briggate at McDonalds	",1853,Thursday,48,November,2008
27/11/2008,16:00,"Briggate at McDonalds	",1751,Thursday,48,November,2008
27/11/2008,17:00,"Briggate at McDonalds	",1616,Thursday,48,November,2008
27/11/2008,18:00,"Briggate at McDonalds	",1344,Thursday,48,November,2008
27/11/2008,19:00,"Briggate at McDonalds	",978,Thursday,48,November,2008
27/11/2008,20:00,"Briggate at McDonalds	",618,Thursday,48,November,2008
27/11/2008,21:00,"Briggate at McDonalds	",345,Thursday,48,November,2008
27/11/2008,22:00,"Briggate at McDonalds	",233,Thursday,48,November,2008
27/11/2008,23:00,"Briggate at McDonalds	",193,Thursday,48,November,2008
28/11/2008,00:00,"Briggate at McDonalds	",142,Friday,48,November,2008
28/11/2008,01:00,"Briggate at McDonalds	",140,Friday,48,November,2008
28/11/2008,02:00,"Briggate at McDonalds	",121,Friday,48,November,2008
28/11/2008,03:00,"Briggate at McDonalds	",156,Friday,48,November,2008
28/11/2008,04:00,"Briggate at McDonalds	",26,Friday,48,November,2008
28/11/2008,05:00,"Briggate at McDonalds	",34,Friday,48,November,2008
28/11/2008,06:00,"Briggate at McDonalds	",104,Friday,48,November,2008
28/11/2008,07:00,"Briggate at McDonalds	",230,Friday,48,November,2008
28/11/2008,08:00,"Briggate at McDonalds	",485,Friday,48,November,2008
28/11/2008,09:00,"Briggate at McDonalds	",765,Friday,48,November,2008
28/11/2008,10:00,"Briggate at McDonalds	",1336,Friday,48,November,2008
28/11/2008,11:00,"Briggate at McDonalds	",1484,Friday,48,November,2008
28/11/2008,12:00,"Briggate at McDonalds	",2243,Friday,48,November,2008
28/11/2008,13:00,"Briggate at McDonalds	",2042,Friday,48,November,2008
28/11/2008,14:00,"Briggate at McDonalds	",2512,Friday,48,November,2008
28/11/2008,15:00,"Briggate at McDonalds	",2321,Friday,48,November,2008
28/11/2008,16:00,"Briggate at McDonalds	",2033,Friday,48,November,2008
28/11/2008,17:00,"Briggate at McDonalds	",1498,Friday,48,November,2008
28/11/2008,18:00,"Briggate at McDonalds	",1037,Friday,48,November,2008
28/11/2008,19:00,"Briggate at McDonalds	",783,Friday,48,November,2008
28/11/2008,20:00,"Briggate at McDonalds	",475,Friday,48,November,2008
28/11/2008,21:00,"Briggate at McDonalds	",361,Friday,48,November,2008
28/11/2008,22:00,"Briggate at McDonalds	",355,Friday,48,November,2008
28/11/2008,23:00,"Briggate at McDonalds	",282,Friday,48,November,2008
29/11/2008,00:00,"Briggate at McDonalds	",183,Saturday,48,November,2008
29/11/2008,01:00,"Briggate at McDonalds	",147,Saturday,48,November,2008
29/11/2008,02:00,"Briggate at McDonalds	",165,Saturday,48,November,2008
29/11/2008,03:00,"Briggate at McDonalds	",121,Saturday,48,November,2008
29/11/2008,04:00,"Briggate at McDonalds	",46,Saturday,48,November,2008
29/11/2008,05:00,"Briggate at McDonalds	",28,Saturday,48,November,2008
29/11/2008,06:00,"Briggate at McDonalds	",41,Saturday,48,November,2008
29/11/2008,07:00,"Briggate at McDonalds	",108,Saturday,48,November,2008
29/11/2008,08:00,"Briggate at McDonalds	",412,Saturday,48,November,2008
29/11/2008,09:00,"Briggate at McDonalds	",1090,Saturday,48,November,2008
29/11/2008,10:00,"Briggate at McDonalds	",1950,Saturday,48,November,2008
29/11/2008,11:00,"Briggate at McDonalds	",2063,Saturday,48,November,2008
29/11/2008,12:00,"Briggate at McDonalds	",854,Saturday,48,November,2008
29/11/2008,13:00,"Briggate at McDonalds	",1388,Saturday,48,November,2008
29/11/2008,14:00,"Briggate at McDonalds	",1488,Saturday,48,November,2008
29/11/2008,15:00,"Briggate at McDonalds	",1693,Saturday,48,November,2008
29/11/2008,16:00,"Briggate at McDonalds	",1900,Saturday,48,November,2008
29/11/2008,17:00,"Briggate at McDonalds	",1752,Saturday,48,November,2008
29/11/2008,18:00,"Briggate at McDonalds	",1045,Saturday,48,November,2008
29/11/2008,19:00,"Briggate at McDonalds	",623,Saturday,48,November,2008
29/11/2008,20:00,"Briggate at McDonalds	",400,Saturday,48,November,2008
29/11/2008,21:00,"Briggate at McDonalds	",388,Saturday,48,November,2008
29/11/2008,22:00,"Briggate at McDonalds	",368,Saturday,48,November,2008
29/11/2008,23:00,"Briggate at McDonalds	",357,Saturday,48,November,2008
30/11/2008,00:00,"Briggate at McDonalds	",196,Sunday,48,November,2008
30/11/2008,01:00,"Briggate at McDonalds	",184,Sunday,48,November,2008
30/11/2008,02:00,"Briggate at McDonalds	",230,Sunday,48,November,2008
30/11/2008,03:00,"Briggate at McDonalds	",184,Sunday,48,November,2008
30/11/2008,04:00,"Briggate at McDonalds	",117,Sunday,48,November,2008
30/11/2008,05:00,"Briggate at McDonalds	",36,Sunday,48,November,2008
30/11/2008,06:00,"Briggate at McDonalds	",24,Sunday,48,November,2008
30/11/2008,07:00,"Briggate at McDonalds	",40,Sunday,48,November,2008
30/11/2008,08:00,"Briggate at McDonalds	",121,Sunday,48,November,2008
30/11/2008,09:00,"Briggate at McDonalds	",284,Sunday,48,November,2008
30/11/2008,10:00,"Briggate at McDonalds	",850,Sunday,48,November,2008
30/11/2008,11:00,"Briggate at McDonalds	",1328,Sunday,48,November,2008
30/11/2008,12:00,"Briggate at McDonalds	",756,Sunday,48,November,2008
30/11/2008,13:00,"Briggate at McDonalds	",1861,Sunday,48,November,2008
30/11/2008,14:00,"Briggate at McDonalds	",2290,Sunday,48,November,2008
30/11/2008,15:00,"Briggate at McDonalds	",2197,Sunday,48,November,2008
30/11/2008,16:00,"Briggate at McDonalds	",1557,Sunday,48,November,2008
30/11/2008,17:00,"Briggate at McDonalds	",715,Sunday,48,November,2008
30/11/2008,18:00,"Briggate at McDonalds	",340,Sunday,48,November,2008
30/11/2008,19:00,"Briggate at McDonalds	",234,Sunday,48,November,2008
30/11/2008,20:00,"Briggate at McDonalds	",133,Sunday,48,November,2008
30/11/2008,21:00,"Briggate at McDonalds	",137,Sunday,48,November,2008
30/11/2008,22:00,"Briggate at McDonalds	",104,Sunday,48,November,2008
30/11/2008,23:00,"Briggate at McDonalds	",54,Sunday,48,November,2008
01/12/2008,00:00,"Briggate at McDonalds	",47,Monday,49,December,2008
01/12/2008,01:00,"Briggate at McDonalds	",39,Monday,49,December,2008
01/12/2008,02:00,"Briggate at McDonalds	",35,Monday,49,December,2008
01/12/2008,03:00,"Briggate at McDonalds	",28,Monday,49,December,2008
01/12/2008,04:00,"Briggate at McDonalds	",7,Monday,49,December,2008
01/12/2008,05:00,"Briggate at McDonalds	",14,Monday,49,December,2008
01/12/2008,06:00,"Briggate at McDonalds	",30,Monday,49,December,2008
01/12/2008,07:00,"Briggate at McDonalds	",224,Monday,49,December,2008
01/12/2008,08:00,"Briggate at McDonalds	",564,Monday,49,December,2008
01/12/2008,09:00,"Briggate at McDonalds	",719,Monday,49,December,2008
01/12/2008,10:00,"Briggate at McDonalds	",1238,Monday,49,December,2008
01/12/2008,11:00,"Briggate at McDonalds	",1865,Monday,49,December,2008
01/12/2008,12:00,"Briggate at McDonalds	",2452,Monday,49,December,2008
01/12/2008,13:00,"Briggate at McDonalds	",2513,Monday,49,December,2008
01/12/2008,14:00,"Briggate at McDonalds	",1772,Monday,49,December,2008
01/12/2008,15:00,"Briggate at McDonalds	",1667,Monday,49,December,2008
01/12/2008,16:00,"Briggate at McDonalds	",1316,Monday,49,December,2008
01/12/2008,17:00,"Briggate at McDonalds	",1112,Monday,49,December,2008
01/12/2008,18:00,"Briggate at McDonalds	",626,Monday,49,December,2008
01/12/2008,19:00,"Briggate at McDonalds	",345,Monday,49,December,2008
01/12/2008,20:00,"Briggate at McDonalds	",225,Monday,49,December,2008
01/12/2008,21:00,"Briggate at McDonalds	",205,Monday,49,December,2008
01/12/2008,22:00,"Briggate at McDonalds	",171,Monday,49,December,2008
01/12/2008,23:00,"Briggate at McDonalds	",105,Monday,49,December,2008
02/12/2008,00:00,"Briggate at McDonalds	",39,Tuesday,49,December,2008
02/12/2008,01:00,"Briggate at McDonalds	",37,Tuesday,49,December,2008
02/12/2008,02:00,"Briggate at McDonalds	",70,Tuesday,49,December,2008
02/12/2008,03:00,"Briggate at McDonalds	",64,Tuesday,49,December,2008
02/12/2008,04:00,"Briggate at McDonalds	",30,Tuesday,49,December,2008
02/12/2008,05:00,"Briggate at McDonalds	",16,Tuesday,49,December,2008
02/12/2008,06:00,"Briggate at McDonalds	",20,Tuesday,49,December,2008
02/12/2008,07:00,"Briggate at McDonalds	",124,Tuesday,49,December,2008
02/12/2008,08:00,"Briggate at McDonalds	",500,Tuesday,49,December,2008
02/12/2008,09:00,"Briggate at McDonalds	",543,Tuesday,49,December,2008
02/12/2008,10:00,"Briggate at McDonalds	",1078,Tuesday,49,December,2008
02/12/2008,11:00,"Briggate at McDonalds	",1625,Tuesday,49,December,2008
02/12/2008,12:00,"Briggate at McDonalds	",2291,Tuesday,49,December,2008
02/12/2008,13:00,"Briggate at McDonalds	",2491,Tuesday,49,December,2008
02/12/2008,14:00,"Briggate at McDonalds	",1817,Tuesday,49,December,2008
02/12/2008,15:00,"Briggate at McDonalds	",1442,Tuesday,49,December,2008
02/12/2008,16:00,"Briggate at McDonalds	",1051,Tuesday,49,December,2008
02/12/2008,17:00,"Briggate at McDonalds	",829,Tuesday,49,December,2008
02/12/2008,18:00,"Briggate at McDonalds	",443,Tuesday,49,December,2008
02/12/2008,19:00,"Briggate at McDonalds	",247,Tuesday,49,December,2008
02/12/2008,20:00,"Briggate at McDonalds	",158,Tuesday,49,December,2008
02/12/2008,21:00,"Briggate at McDonalds	",134,Tuesday,49,December,2008
02/12/2008,22:00,"Briggate at McDonalds	",105,Tuesday,49,December,2008
02/12/2008,23:00,"Briggate at McDonalds	",69,Tuesday,49,December,2008
03/12/2008,00:00,"Briggate at McDonalds	",71,Wednesday,49,December,2008
03/12/2008,01:00,"Briggate at McDonalds	",24,Wednesday,49,December,2008
03/12/2008,02:00,"Briggate at McDonalds	",48,Wednesday,49,December,2008
03/12/2008,03:00,"Briggate at McDonalds	",11,Wednesday,49,December,2008
03/12/2008,04:00,"Briggate at McDonalds	",14,Wednesday,49,December,2008
03/12/2008,05:00,"Briggate at McDonalds	",18,Wednesday,49,December,2008
03/12/2008,06:00,"Briggate at McDonalds	",29,Wednesday,49,December,2008
03/12/2008,07:00,"Briggate at McDonalds	",165,Wednesday,49,December,2008
03/12/2008,08:00,"Briggate at McDonalds	",534,Wednesday,49,December,2008
03/12/2008,09:00,"Briggate at McDonalds	",580,Wednesday,49,December,2008
03/12/2008,10:00,"Briggate at McDonalds	",662,Wednesday,49,December,2008
03/12/2008,11:00,"Briggate at McDonalds	",1194,Wednesday,49,December,2008
03/12/2008,12:00,"Briggate at McDonalds	",682,Wednesday,49,December,2008
03/12/2008,13:00,"Briggate at McDonalds	",1714,Wednesday,49,December,2008
03/12/2008,14:00,"Briggate at McDonalds	",2291,Wednesday,49,December,2008
03/12/2008,15:00,"Briggate at McDonalds	",2133,Wednesday,49,December,2008
03/12/2008,16:00,"Briggate at McDonalds	",1619,Wednesday,49,December,2008
03/12/2008,17:00,"Briggate at McDonalds	",1456,Wednesday,49,December,2008
03/12/2008,18:00,"Briggate at McDonalds	",840,Wednesday,49,December,2008
03/12/2008,19:00,"Briggate at McDonalds	",422,Wednesday,49,December,2008
03/12/2008,20:00,"Briggate at McDonalds	",265,Wednesday,49,December,2008
03/12/2008,21:00,"Briggate at McDonalds	",196,Wednesday,49,December,2008
03/12/2008,22:00,"Briggate at McDonalds	",167,Wednesday,49,December,2008
03/12/2008,23:00,"Briggate at McDonalds	",130,Wednesday,49,December,2008
04/12/2008,00:00,"Briggate at McDonalds	",59,Thursday,49,December,2008
04/12/2008,01:00,"Briggate at McDonalds	",29,Thursday,49,December,2008
04/12/2008,02:00,"Briggate at McDonalds	",42,Thursday,49,December,2008
04/12/2008,03:00,"Briggate at McDonalds	",46,Thursday,49,December,2008
04/12/2008,04:00,"Briggate at McDonalds	",2,Thursday,49,December,2008
04/12/2008,05:00,"Briggate at McDonalds	",85,Thursday,49,December,2008
04/12/2008,06:00,"Briggate at McDonalds	",256,Thursday,49,December,2008
04/12/2008,07:00,"Briggate at McDonalds	",208,Thursday,49,December,2008
04/12/2008,08:00,"Briggate at McDonalds	",470,Thursday,49,December,2008
04/12/2008,09:00,"Briggate at McDonalds	",696,Thursday,49,December,2008
04/12/2008,10:00,"Briggate at McDonalds	",840,Thursday,49,December,2008
04/12/2008,11:00,"Briggate at McDonalds	",1080,Thursday,49,December,2008
04/12/2008,12:00,"Briggate at McDonalds	",1512,Thursday,49,December,2008
04/12/2008,13:00,"Briggate at McDonalds	",1752,Thursday,49,December,2008
04/12/2008,14:00,"Briggate at McDonalds	",1730,Thursday,49,December,2008
04/12/2008,15:00,"Briggate at McDonalds	",1582,Thursday,49,December,2008
04/12/2008,16:00,"Briggate at McDonalds	",1257,Thursday,49,December,2008
04/12/2008,17:00,"Briggate at McDonalds	",1115,Thursday,49,December,2008
04/12/2008,18:00,"Briggate at McDonalds	",988,Thursday,49,December,2008
04/12/2008,19:00,"Briggate at McDonalds	",706,Thursday,49,December,2008
04/12/2008,20:00,"Briggate at McDonalds	",378,Thursday,49,December,2008
04/12/2008,21:00,"Briggate at McDonalds	",223,Thursday,49,December,2008
04/12/2008,22:00,"Briggate at McDonalds	",161,Thursday,49,December,2008
04/12/2008,23:00,"Briggate at McDonalds	",113,Thursday,49,December,2008
05/12/2008,00:00,"Briggate at McDonalds	",72,Friday,49,December,2008
05/12/2008,01:00,"Briggate at McDonalds	",90,Friday,49,December,2008
05/12/2008,02:00,"Briggate at McDonalds	",97,Friday,49,December,2008
05/12/2008,03:00,"Briggate at McDonalds	",188,Friday,49,December,2008
05/12/2008,04:00,"Briggate at McDonalds	",26,Friday,49,December,2008
05/12/2008,05:00,"Briggate at McDonalds	",20,Friday,49,December,2008
05/12/2008,06:00,"Briggate at McDonalds	",27,Friday,49,December,2008
05/12/2008,07:00,"Briggate at McDonalds	",136,Friday,49,December,2008
05/12/2008,08:00,"Briggate at McDonalds	",481,Friday,49,December,2008
05/12/2008,09:00,"Briggate at McDonalds	",691,Friday,49,December,2008
05/12/2008,10:00,"Briggate at McDonalds	",1337,Friday,49,December,2008
05/12/2008,11:00,"Briggate at McDonalds	",2035,Friday,49,December,2008
05/12/2008,12:00,"Briggate at McDonalds	",2590,Friday,49,December,2008
05/12/2008,13:00,"Briggate at McDonalds	",2706,Friday,49,December,2008
05/12/2008,14:00,"Briggate at McDonalds	",2540,Friday,49,December,2008
05/12/2008,15:00,"Briggate at McDonalds	",2332,Friday,49,December,2008
05/12/2008,16:00,"Briggate at McDonalds	",1838,Friday,49,December,2008
05/12/2008,17:00,"Briggate at McDonalds	",1394,Friday,49,December,2008
05/12/2008,18:00,"Briggate at McDonalds	",655,Friday,49,December,2008
05/12/2008,19:00,"Briggate at McDonalds	",429,Friday,49,December,2008
05/12/2008,20:00,"Briggate at McDonalds	",389,Friday,49,December,2008
05/12/2008,21:00,"Briggate at McDonalds	",200,Friday,49,December,2008
05/12/2008,22:00,"Briggate at McDonalds	",253,Friday,49,December,2008
05/12/2008,23:00,"Briggate at McDonalds	",175,Friday,49,December,2008
06/12/2008,00:00,"Briggate at McDonalds	",124,Saturday,49,December,2008
06/12/2008,01:00,"Briggate at McDonalds	",153,Saturday,49,December,2008
06/12/2008,02:00,"Briggate at McDonalds	",134,Saturday,49,December,2008
06/12/2008,03:00,"Briggate at McDonalds	",82,Saturday,49,December,2008
06/12/2008,04:00,"Briggate at McDonalds	",43,Saturday,49,December,2008
06/12/2008,05:00,"Briggate at McDonalds	",7,Saturday,49,December,2008
06/12/2008,06:00,"Briggate at McDonalds	",19,Saturday,49,December,2008
06/12/2008,07:00,"Briggate at McDonalds	",66,Saturday,49,December,2008
